id,contact_id,reference_id,amount_due,as_of_date,age_days,age_bucket,entity_type
e1113598-0320-465c-9d6b-021735ab9f99,3f57352d-df9b-4863-bdf6-4e7a6f5e5f20,1ad8b515-68b4-4597-b771-f9ae82cc5714,1200,2026-06-18,93,90+ Days,Customer
519d9517-32aa-497a-8d62-3624d7336bc7,f1e51592-40e6-4c0e-ba12-f1e4bfda0f43,8f1d96fc-2a13-4607-bc25-c14cb3e5a609,267840,2026-06-18,59,46-60 Days,Customer
7bf6b3d8-570b-42e2-a168-aa82609c1a5c,628bcaf4-621f-4082-9aff-5ac50eb5f547,32699c3d-4a75-4bf1-95d0-34d1a0c4d60e,313250,2026-06-18,143,90+ Days,Customer
11839c66-147b-4b24-b717-a3ddba717ba2,53308ef6-2f48-4765-99a9-ea0e45efd108,88f23c13-7504-479d-bc86-830be38f1498,475000,2026-06-18,52,46-60 Days,Customer
a34a00d6-f7d2-4e2a-a93d-fb6c2f8fb5da,71be3019-2872-4e46-9e8f-941663554ca2,5f4f8f1a-1fde-40a6-9cef-55c89a5c07c6,698200,2026-06-18,570,90+ Days,Customer
8af6f99a-ac77-4fec-8451-8703dd8dba37,71be3019-2872-4e46-9e8f-941663554ca2,3cdb770b-3fa5-4eee-b940-1add7b324909,99000,2026-06-18,93,90+ Days,Customer
04c6302f-c4c6-4b84-8270-32aa36216f5c,1212e5df-2191-4eea-862f-248bb96835d6,66381fca-4bb9-4b55-ad9e-1752f9a7e46a,564000,2026-06-18,59,46-60 Days,Customer
7c463e93-dba3-44cd-b378-310ea337f010,ef173824-236e-4589-af6a-5bd7edb0e89f,0754d631-9269-4a58-bf01-18e5e86a65e8,580000,2026-06-18,357,90+ Days,Customer
d000e5b5-3409-48b5-a7fd-bb895fa94dd1,b40a002d-568f-4cae-beb7-9546cfedd363,4f18d3c2-d569-4bce-bcb5-64d9c0c8e822,686250,2026-06-18,239,90+ Days,Customer
d4f1d1dc-8315-4d47-b419-6fb4d025747d,71be3019-2872-4e46-9e8f-941663554ca2,41b0aca6-f991-4679-b8ec-21c891d1fb95,955520,2026-06-18,58,46-60 Days,Customer
c38a6fc9-48ff-4709-a64a-0440968251d7,71be3019-2872-4e46-9e8f-941663554ca2,33ed7974-5801-47ec-a5ce-df45694f04f2,184300,2026-06-18,93,90+ Days,Customer
fb4c19a3-6485-488b-ba25-328faab3b88e,628bcaf4-621f-4082-9aff-5ac50eb5f547,66956f30-9635-4a86-9954-665b7e39791e,272500,2026-06-18,141,90+ Days,Customer
43cf5233-c6cb-48f8-b60b-3e0a1406adff,f83e8351-57ae-4284-99c8-3d0905e11e48,35d79c89-2b9f-40fe-8a01-41fbf04320ee,232500,2026-06-18,73,61-90 Days,Customer
4d936cce-136b-45c6-821c-cc7bf3e10964,71be3019-2872-4e46-9e8f-941663554ca2,fe3f2d59-16e8-420c-89b8-b5aeb791a198,687602,2026-06-18,324,90+ Days,Customer
6b2b58f6-294d-41b0-9d08-e3cc9581ce70,753d1c5a-1252-4a9e-bdf1-fd0922fbb352,aea1231e-088e-473a-b945-5f21323e8028,590000,2026-06-18,717,90+ Days,Customer
4e0a0c84-9335-40a7-8b74-d973ebb24622,71be3019-2872-4e46-9e8f-941663554ca2,9f27c5a8-98a6-431f-bc7d-718b6886c4e8,268500,2026-06-18,104,90+ Days,Customer
e0f9592d-e033-4294-8737-90d597e9f332,2df9cb4d-3931-42d6-b71e-03529a9850cb,ac09d746-c519-41ae-80b6-0508ba9f6c1d,115500,2026-06-18,58,46-60 Days,Customer
e6194ed1-f7f3-48fc-aa6c-4f4953d84b13,71be3019-2872-4e46-9e8f-941663554ca2,1a8a7fa5-bcbb-4c92-bb2e-0b90e8c90560,188000,2026-06-18,93,90+ Days,Customer
8c475590-b3df-4304-afab-c48617a7dae6,724115cd-6dd9-4b21-b653-db01fe0dda84,2cf6b801-f3e4-478b-9c46-a9fd5be417d2,630000,2026-06-18,53,46-60 Days,Customer
4ae56d23-9cb8-40c4-823b-a79c37402620,6e294634-9504-4be4-960e-df2f3ae4b416,298a6d2b-97f0-4181-bac6-5e4d5f7da960,595000,2026-06-18,400,90+ Days,Customer
07bdf9d6-5561-4776-84b3-d3ac91ae0d7a,71be3019-2872-4e46-9e8f-941663554ca2,ba9c436c-aa1a-447c-98cb-23534a8a25d5,592080,2026-06-18,283,90+ Days,Customer
daee96e3-9a27-4ab8-8728-e4d03a7d014b,71be3019-2872-4e46-9e8f-941663554ca2,ada0a70b-d6b4-4297-bf7d-b1c06843bdd1,567510,2026-06-18,463,90+ Days,Customer
a4acad09-ee0b-40af-b527-d80e1b88479f,cc1c75ac-51c8-428e-9f70-77c001aad47c,5aa0a992-172b-4a28-a285-64eaae244974,566625,2026-06-18,197,90+ Days,Customer
cd8a3966-dcb6-4dc4-9979-0c6894db0efb,add3d1ff-35de-4335-a95b-9db45afafaaa,987d511f-f30f-498c-b879-1029eb0ee271,447500,2026-06-18,104,90+ Days,Customer
b0bae224-b73d-4cf7-aa36-6da4882f5506,fdf56cc8-2c66-486d-ae8f-8f48c5a28b0c,9fa649b7-a3ca-4a07-b2d5-0b8f3da68c05,3840,2026-06-18,58,46-60 Days,Customer
6c7fea87-67d0-4f6e-8543-e15e729698f5,71be3019-2872-4e46-9e8f-941663554ca2,65e1139d-1311-465d-af7d-7f22a4d9c3c5,47000,2026-06-18,93,90+ Days,Customer
db945ea5-1ebe-46c6-a31d-f5a8e6771521,6bfd0ec9-30f4-495c-b104-f19a6d20505a,ad776584-7dc3-422f-b191-66ce360f9504,186000,2026-06-18,73,61-90 Days,Customer
fd8e5959-1513-4289-9860-167eb777d89a,fdf56cc8-2c66-486d-ae8f-8f48c5a28b0c,056be1e5-858f-489d-956b-8621a7d70e71,1470,2026-06-18,51,46-60 Days,Customer
a664c74e-e03f-49cd-801a-cc6165d8bac3,5bd75a72-6cce-49d2-8c36-efc22b10d1c2,d1ac361f-7582-4be1-b001-ed25949393e5,303000,2026-06-18,688,90+ Days,Customer
ad413d94-f658-4b0e-be50-54e63aa073ab,fdf56cc8-2c66-486d-ae8f-8f48c5a28b0c,d41a6ac4-0844-4d0d-9ede-88a39570c481,1550,2026-06-18,73,61-90 Days,Customer
8dd4d2ae-48af-4d70-a235-05a9ea8611ec,cc1c75ac-51c8-428e-9f70-77c001aad47c,88a8cda0-132f-42d0-b12e-819c7d825aa9,358000,2026-06-18,104,90+ Days,Customer
49e033f5-d7c0-4874-bb41-ebe8ee0fb38d,71be3019-2872-4e46-9e8f-941663554ca2,adcface4-15f5-4043-97a3-a1d1bd06ee22,282000,2026-06-18,93,90+ Days,Customer
e6b04206-e2f8-44ea-a6d6-fda016cfb4d0,3f57352d-df9b-4863-bdf6-4e7a6f5e5f20,478dc5fe-6672-4c3e-a07d-420d9036dde5,960,2026-06-18,58,46-60 Days,Customer
9d4ffdfa-915b-4fe7-818d-d55df5b121d9,0fa694d4-ac92-42fb-8ac6-9711c91f236e,5e5ec1a5-0dd4-441d-b32c-29e8b70866e7,502500,2026-06-18,51,46-60 Days,Customer
f615bfaa-049e-4a7f-8837-56899f08f89d,f83e8351-57ae-4284-99c8-3d0905e11e48,25defe5c-72f5-471e-8482-ad3add9af286,145000,2026-06-18,51,46-60 Days,Customer
c0014518-e757-4fd6-b73d-436e58126b38,f0aca777-38ce-4a56-9108-dbbfb2edb831,6a4129eb-2372-4d39-9c3b-99fac595fd67,543000,2026-06-18,710,90+ Days,Customer
4ac4e281-637e-4193-abbd-eb632990cfe9,fdf56cc8-2c66-486d-ae8f-8f48c5a28b0c,f2cd6be9-7044-42e6-bd07-4136c876cc87,1550,2026-06-18,73,61-90 Days,Customer
a88eb2a0-6ba8-44c3-9fd0-c9ba03b23ab0,1e8b0fdf-a882-4a38-bf4a-36f1d58a0898,cc6301d1-5a53-4677-b93a-b7e88468b4ba,447500,2026-06-18,104,90+ Days,Customer
ef99eb49-72d8-4965-aff3-75e05fea120a,71be3019-2872-4e46-9e8f-941663554ca2,988d1bc0-ac4e-4989-9a31-e5628b130c33,194700,2026-06-18,93,90+ Days,Customer
9b34f1db-9fd0-47c2-81a0-795af8a40ff9,077d9584-8f05-42cb-90f1-1e17bab1db5e,5bb7d83a-a07d-4f66-9256-ce8096df4b57,127600,2026-06-18,51,46-60 Days,Customer
962a88d0-e2da-4d2f-94f5-9c3c01bd4ce7,99654bf2-99d2-4963-a48f-35d1eacc4352,58b07df1-ebf7-4d7e-8ab0-d57f9d1ca62a,1212500,2026-06-18,57,46-60 Days,Customer
5737887d-b1e3-420e-8876-a71bb4028a84,2df9cb4d-3931-42d6-b71e-03529a9850cb,904d8b75-fd5f-4863-8421-575fe4e8c40c,895,2026-06-18,93,90+ Days,Customer
b1118c84-1b08-4ab8-baad-6e1a066f8398,628bcaf4-621f-4082-9aff-5ac50eb5f547,f272c26d-c082-4cae-8a65-a8893d5234d8,358000,2026-06-18,139,90+ Days,Customer
bac03900-c9cd-4569-b1ea-b58d7dc8b823,99654bf2-99d2-4963-a48f-35d1eacc4352,6762c201-fe3b-4b6c-851d-2452817f1602,1212500,2026-06-18,72,61-90 Days,Customer
d536f16e-2b9b-4fd7-b7f5-94eedf5a9c9b,2df9cb4d-3931-42d6-b71e-03529a9850cb,863a14a6-b77a-473a-8612-1966aa676fb7,2100,2026-06-18,57,46-60 Days,Customer
7ccc6382-af9f-4363-980d-abc522ffa1bc,7048623d-7a72-46d8-957d-95ee5ed6799c,6f1d65b7-8172-4aaf-b159-2dcf343ac23f,1790,2026-06-18,93,90+ Days,Customer
1ba6aad7-f59c-40ca-b792-036b7db643f4,242b18b0-2b6e-4ef6-b311-fa29444b997b,6174d437-b36d-4864-9a3f-fef6e1d0d199,735000,2026-06-18,407,90+ Days,Customer
f0fdbe94-c487-4f2e-9499-06a8bb1b46ae,71be3019-2872-4e46-9e8f-941663554ca2,19802d88-12eb-4259-9306-2511443fc8ba,285000,2026-06-18,51,46-60 Days,Customer
4987da3c-c365-411a-93dc-ead8474a795f,f83e8351-57ae-4284-99c8-3d0905e11e48,2b348bf1-a0be-463c-a824-a434c5c879ca,186000,2026-06-18,72,61-90 Days,Customer
16d84bd5-d812-4384-87ea-f6f9bbbae2e3,8da5249a-c2b8-48c3-b61c-12ecf6d898d8,d3e43762-8171-4f05-8a5f-9f9454d797f2,551400,2026-06-18,683,90+ Days,Customer
1bacaf96-df8b-4ebd-b58a-96cf4df11a42,3f57352d-df9b-4863-bdf6-4e7a6f5e5f20,9534a4a3-49fc-4a9f-9bd9-60b8837788bc,600,2026-06-18,93,90+ Days,Customer
bcfe00de-9f4d-4e62-b608-2926d0d210be,242b18b0-2b6e-4ef6-b311-fa29444b997b,94cabba2-a3a2-418b-9394-dc2477e02c66,27500,2026-06-18,395,90+ Days,Customer
2331f94a-c925-410f-8242-aa6dd86ae67d,fdf56cc8-2c66-486d-ae8f-8f48c5a28b0c,424746e1-7af9-48fd-97bc-42751a7143fe,1470,2026-06-18,57,46-60 Days,Customer
f5d0265b-7de7-418e-a5a5-83df84ab7a2c,f0fcd114-c83c-4557-ab8e-29869eb50b7b,7d925ef2-f365-4ec9-b855-420c297092e3,671750,2026-06-18,72,61-90 Days,Customer
c324d789-2af7-4bec-8d72-fd15e4c659ba,71be3019-2872-4e46-9e8f-941663554ca2,9a286515-6ba1-4213-8c8e-beb0f6e316cf,97525,2026-06-18,51,46-60 Days,Customer
e91afc7c-e04d-4f80-b460-e5e150ecd8aa,2df9cb4d-3931-42d6-b71e-03529a9850cb,d78b3938-38b9-44f4-b82a-e75066d910fc,43200,2026-06-18,60,46-60 Days,Customer
c530acdf-3829-46e4-8b79-eab04ec58158,16beab9d-c9a2-48f5-be5c-f4b2ca14bd65,efe2d77b-9aa2-4c58-bff5-b8014be10d23,196000,2026-06-18,72,61-90 Days,Customer
ef8ac797-a7bd-4633-8e6e-522476075101,8495a28a-22be-4ddc-b184-f033f3675a64,d1da9fde-f7a3-47fd-99f1-4ab0c53b4573,1376000,2026-06-18,50,46-60 Days,Customer
8983a557-5415-4109-b4e5-f14d16939428,4b5902bf-67f1-4e06-8882-ca516c1842db,50cab8cb-d8e1-4eca-9a97-1c685d97bb2a,490000,2026-06-18,171,90+ Days,Customer
2b29cb26-8723-4928-9ee1-cb497e72361a,2df9cb4d-3931-42d6-b71e-03529a9850cb,fdb1b3bc-b423-4f9d-95ad-a731e7531bf5,6000,2026-06-18,60,46-60 Days,Customer
db2bd01c-f782-4bbe-a15c-1df1bbe8cde9,9c550d4c-077d-4fb4-b74d-3debcfd3b42f,cf5142db-f9bc-452a-96a3-870397913a3a,54165,2026-06-18,50,46-60 Days,Customer
aff6959f-a8fc-4158-af46-a1beae64d8fc,8f06ff88-5db5-47ec-b27f-af2ef21de406,acf745c2-4932-4b46-924f-f88f3e006056,107100,2026-06-18,324,90+ Days,Customer
023f9327-f473-4d78-8aa9-5043734e13f5,8f06ff88-5db5-47ec-b27f-af2ef21de406,5f916d6b-333c-4e59-acec-462fc2b620cf,126000,2026-06-18,323,90+ Days,Customer
b062f3f8-ef94-4d2e-9e14-868a3af8020f,f339fea8-85c3-46ca-9d61-5a3dcbbb1b85,1b72fd5d-84dd-4634-9782-29eb8f294cd0,181800,2026-06-18,72,61-90 Days,Customer
0e80c168-132e-487a-b8c2-0fd63ef70014,e96db2f5-75f3-4573-9c7d-2862020fc1be,f21633e2-4233-454a-9011-4ac7447dc5c5,490000,2026-06-18,303,90+ Days,Customer
fc5d4024-e3fa-4393-b725-bc61f9313b83,ebd4b889-4b94-4c8e-acde-8b3b5f560d31,391d920c-b427-474f-922f-5b58f48c3dfe,261100,2026-06-18,104,90+ Days,Customer
743fe8bc-b08b-4f4e-aa34-22cc45a355e4,71be3019-2872-4e46-9e8f-941663554ca2,53e82ebc-be73-4615-9755-86baa77e7518,1048214,2026-06-18,72,61-90 Days,Customer
d329f2dd-8b51-4213-a26b-a3f1d99f6c28,9c8577e0-bac5-40ed-ab97-d69d5aadb619,04fd23dc-fd7d-4129-9ff6-83e5955dab53,99875,2026-06-18,50,46-60 Days,Customer
29b62e3b-3fc3-41e5-8b11-e31f4e131ce2,2df9cb4d-3931-42d6-b71e-03529a9850cb,ba850929-9214-4e01-bb60-d77580790be6,267000,2026-06-18,74,61-90 Days,Customer
f647dfed-4664-440b-8bf4-4ae3e5bff4a4,d4686b2c-519c-4f5f-9839-c125dddade95,7a240055-f33d-405f-8198-012226470e46,260000,2026-06-18,104,90+ Days,Customer
a2cbdb4f-4bbe-4237-86f4-325bbfbc4ab2,2df9cb4d-3931-42d6-b71e-03529a9850cb,8b599a86-6233-4b6c-afbf-566968e9bda8,126300,2026-06-18,59,46-60 Days,Customer
444c5d1b-ef5c-4e55-aa89-79baf0ba9c4c,71be3019-2872-4e46-9e8f-941663554ca2,4e4f7a14-1d85-4405-9cfc-191bc4b82c60,447500,2026-06-18,97,90+ Days,Customer
1cad5e15-d3b8-476c-a52a-9326b170defc,0fa694d4-ac92-42fb-8ac6-9711c91f236e,e3f52f34-0025-4097-9c54-0365ad314e12,145000,2026-06-18,50,46-60 Days,Customer
b4820737-ea72-4c44-94eb-65155baa6406,71be3019-2872-4e46-9e8f-941663554ca2,87719397-d4eb-47e4-a610-d894e84bc524,286400,2026-06-18,72,61-90 Days,Customer
70e5e709-04ba-46c7-9fa9-d39600630148,e0140edd-1909-49ae-9bdf-d36e683f578d,9e9e2608-2126-4020-8e1d-9b84b796d2e0,488250,2026-06-18,592,90+ Days,Customer
650b118f-d63d-458d-9059-57b13bcd8236,fdf56cc8-2c66-486d-ae8f-8f48c5a28b0c,0e0d773f-aa7d-41d1-b464-10c6f5b0878d,4200,2026-06-18,56,46-60 Days,Customer
21a1ef29-a05b-4a8d-92db-9dfe1bea13d9,9c8577e0-bac5-40ed-ab97-d69d5aadb619,c4fa37a8-be0c-4a7f-92a9-4c22aef1be66,726021,2026-06-18,50,46-60 Days,Customer
c2c6d19c-17e8-44ff-b91e-abcfddd74fa3,7278af2d-7018-4d13-bb4d-1b35f4307714,d7d334d8-9a0c-4018-9d9a-28bcb9e124aa,1648000,2026-06-18,71,61-90 Days,Customer
82175e3f-0b8f-42a8-9250-815fbfaf5827,6ef4fc76-da3f-4422-8a17-41c7ecd6dd4f,12aad60e-b82b-4ec6-8adb-c032628d33a7,288000,2026-06-18,56,46-60 Days,Customer
d59902d3-c7d1-4afe-aace-eff8c6f656d6,79dc8daa-366a-49a0-bca1-ae69bb6a719e,644228e5-4ff2-4c28-a513-97949e99f2d3,102500,2026-06-18,71,61-90 Days,Customer
753ad3fa-464a-4615-b5b8-ef60972cf3a1,71be3019-2872-4e46-9e8f-941663554ca2,e4518bd1-cc7a-475d-9b6d-659c6feefc58,569475,2026-06-18,50,46-60 Days,Customer
64c7a363-032c-4f48-b42f-aea2581f13e5,1212e5df-2191-4eea-862f-248bb96835d6,e8705b2f-ee98-404c-9a91-d0502414e1cf,290000,2026-06-18,56,46-60 Days,Customer
17573865-d832-4fc3-94ec-6e1ca0f53c07,4b5902bf-67f1-4e06-8882-ca516c1842db,537c8e71-e852-4c9e-a1a9-5cf1bf252d16,232500,2026-06-18,71,61-90 Days,Customer
7a94a764-7264-419a-8099-dfde2c0b245d,fdf56cc8-2c66-486d-ae8f-8f48c5a28b0c,7f80e3c8-7e92-4de4-8079-2165134a3c22,4000,2026-06-18,50,46-60 Days,Customer
11eee76d-5bde-4353-afc0-44c7673de315,4b5902bf-67f1-4e06-8882-ca516c1842db,898ca0f6-923f-405c-9a89-10c9459575a4,604400,2026-06-18,56,46-60 Days,Customer
acbbd2b9-d0e7-4f0a-9b84-734d29b64a18,c6e017b2-c27d-4969-95de-8284a705a232,41b56a88-ce99-486b-9218-0ddd3ff7829a,330000,2026-06-18,258,90+ Days,Customer
dd4eb2c7-3175-437d-97f4-930390e68e4f,2fc9f32e-878b-46d8-a0a6-0fbb24336bda,b37eaaad-8b0e-4685-b281-c30b75833205,155000,2026-06-18,71,61-90 Days,Customer
895c7d8e-d017-4f54-8743-166da4efca81,13434759-d4fc-4dc9-ad3b-480ab7211da2,25882979-4710-4af9-af5f-4f920fe0936d,497954,2026-06-18,188,90+ Days,Customer
4dd2fc3a-dc7b-449f-9bee-48f551c7af3a,628bcaf4-621f-4082-9aff-5ac50eb5f547,fd5b6f8b-20e7-4691-b836-ac59331edf4f,559000,2026-06-18,71,61-90 Days,Customer
ddc13a2a-a4c6-4a14-aaa9-2c9526ecc906,2df9cb4d-3931-42d6-b71e-03529a9850cb,e9930b1c-8f67-40ce-a1c8-248bb5e385ec,12967.188000000002,2026-06-18,52,46-60 Days,Customer
af783505-9a8e-447c-9143-a789a4bd276c,8c104193-5a04-40c1-9868-8f62355a4de8,c4160387-127f-48aa-b628-701b1a5907f6,4700,2026-06-18,662,90+ Days,Customer
6db6d28b-a85c-432d-975d-7daf7f716ed3,95c5d920-3701-494c-b8ec-568a66ffc4ad,9602c6e7-7111-4527-b549-38bd01ea1e87,403750,2026-06-18,586,90+ Days,Customer
4ffd78a7-0b6f-4833-acd3-df1cf20c4771,2df9cb4d-3931-42d6-b71e-03529a9850cb,7ed513f0-2a29-4de9-8cfe-5ba8d69e96f3,152750,2026-06-18,71,61-90 Days,Customer
1d267de8-2de3-46e4-b8a7-949075a74f82,2df9cb4d-3931-42d6-b71e-03529a9850cb,2ba372f5-4cac-47ba-ac91-45bd72372a8a,1450,2026-06-18,55,46-60 Days,Customer
43d388c4-980c-48f9-9bc4-315660160bc7,9c550d4c-077d-4fb4-b74d-3debcfd3b42f,b908d1c2-ab43-4612-b370-de5088d33eab,67324,2026-06-18,549,90+ Days,Customer
fe50abcc-df96-4ce1-b4cc-ad38f69e96ea,95c5d920-3701-494c-b8ec-568a66ffc4ad,e40fb85e-21c3-42c1-858e-101c2884cae5,142500,2026-06-18,589,90+ Days,Customer
abd9b883-0d80-40e6-9fd8-1606a01c28b0,2df9cb4d-3931-42d6-b71e-03529a9850cb,2cd0f0de-8ed9-44e3-9655-72c00acd796d,4000,2026-06-18,55,46-60 Days,Customer
cf2d463d-9dd2-4872-a022-b49a9706834e,7278af2d-7018-4d13-bb4d-1b35f4307714,706ff7a8-b07c-4c13-9b30-e53d42253b02,707000,2026-06-18,69,61-90 Days,Customer
496c612d-1bed-4db1-a56d-d0765bb72611,56037025-414a-4a5f-8b0f-a21864528f78,a64b923c-9e8e-4ce8-835a-2a70e41b0e42,2968000,2026-06-18,48,46-60 Days,Customer
839b6d63-a0a6-4193-87a8-ff6c49407a23,f0fcd114-c83c-4557-ab8e-29869eb50b7b,85252fca-89c5-40e8-a13a-c4e85fe7e3e2,620400,2026-06-18,53,46-60 Days,Customer
2eafe8d1-b31b-4952-953a-d743677c8df4,7e5b18e4-acb0-4a74-ad1d-f25958d7de14,aabe1d24-41a0-472b-82cd-1ae20a6604dc,468625,2026-06-18,70,61-90 Days,Customer
9966ec29-ea83-4f1a-adaa-2fcc91660169,2df9cb4d-3931-42d6-b71e-03529a9850cb,88a6bfdc-50ad-48dc-83ae-929c07d64088,93000,2026-06-18,48,46-60 Days,Customer
b8396cff-60b6-476c-94aa-9308932913b5,71be3019-2872-4e46-9e8f-941663554ca2,8dcd433b-df3d-4e40-908a-5a53b4211196,340100,2026-06-18,147,90+ Days,Customer
27ae306b-2eea-4d9f-8620-b3c064c5fcac,3907239e-a3a6-4372-a3f2-e3025acb2412,67ca61b8-03a4-4e81-a00f-c94aeb672cb3,194900,2026-06-18,272,90+ Days,Customer
3f19bdc8-386b-4b7d-9e43-9fb1091bc328,7048623d-7a72-46d8-957d-95ee5ed6799c,70694d2f-bf4c-496e-8e31-954ded26168a,3868,2026-06-18,48,46-60 Days,Customer
bc227625-dc4c-46d7-a830-5a816e86f08b,3907239e-a3a6-4372-a3f2-e3025acb2412,70ed194d-bc34-4250-b822-de1f54849037,43500,2026-06-18,272,90+ Days,Customer
31099133-398c-4413-8231-59aec5541242,ebd4b889-4b94-4c8e-acde-8b3b5f560d31,f7089438-3541-45e3-9ff8-ac66d5ebe837,8440,2026-06-18,694,90+ Days,Customer
b29eb59e-fdd9-43aa-9666-259d02e03694,6bfd0ec9-30f4-495c-b104-f19a6d20505a,d09f37db-e5de-45dc-8a97-748d225e3239,340625,2026-06-18,70,61-90 Days,Customer
a159bcbf-8c01-4c7d-ae3f-77302b8dc7f7,71be3019-2872-4e46-9e8f-941663554ca2,aa719c2f-95de-4fd6-9dc4-40063acdbd76,341600,2026-06-18,563,90+ Days,Customer
2e767f26-9908-44de-a58e-8f526298cf26,077d9584-8f05-42cb-90f1-1e17bab1db5e,ce540c11-8132-4f42-ae42-3f484dbc4e17,232500,2026-06-18,70,61-90 Days,Customer
1548816c-759e-4ea6-867b-b8d22b45d9f5,7278af2d-7018-4d13-bb4d-1b35f4307714,2518fcf8-5f2c-45f9-84f3-ce3e324feaa4,1512000,2026-06-18,52,46-60 Days,Customer
d31b03ed-d55e-4f20-a667-9ce29bcf69e2,6ed94d48-4563-4119-98c1-537fc055af4d,2f220206-6ed6-4b49-acf5-8312e4cf5817,346860.00000000006,2026-06-18,48,46-60 Days,Customer
8f14455d-a833-4aad-a00d-7db72be5b369,b077f4f7-954e-4c70-935a-84ea00d1f006,04f0dfee-dca5-40f8-9008-0793737bebfb,43150,2026-06-18,70,61-90 Days,Customer
ba7047cb-a756-4189-9479-2cac17db9a3f,71be3019-2872-4e46-9e8f-941663554ca2,04199ecf-5b21-4f06-b267-eb9f34a5612d,325800,2026-06-18,424,90+ Days,Customer
132c5156-1881-4ac5-8220-5e4eced03e7a,fdf56cc8-2c66-486d-ae8f-8f48c5a28b0c,974d2c0a-1fa1-4182-9d7f-4a75b7990081,3560,2026-06-18,70,61-90 Days,Customer
230f5127-6fcb-46ab-b6e8-4bc6aeff341f,628bcaf4-621f-4082-9aff-5ac50eb5f547,eef4b4ac-245b-40de-87e0-bf97eba6a6fb,3160,2026-06-18,136,90+ Days,Customer
429fff0d-11b1-4323-af6d-8f8250aee75d,6fce2037-e91f-4db6-b993-2ee74fd125d7,b83c3d41-2c92-4786-8852-e2e37ed73379,427000,2026-06-18,48,46-60 Days,Customer
81a5c3b9-60bd-4af1-977f-9c975c990bfc,f83e8351-57ae-4284-99c8-3d0905e11e48,4039fbdf-664d-4382-9315-27638600f406,362500,2026-06-18,48,46-60 Days,Customer
19c102e1-5bc0-4262-ae2f-6fa64e728d7c,71be3019-2872-4e46-9e8f-941663554ca2,53af974b-9eb5-418a-b88b-84c0d45fd8b9,460000,2026-06-18,70,61-90 Days,Customer
c36bf5a4-198c-4b7c-8bda-bd89afb913c2,4b5ac98b-a0ab-444a-a1fd-4a30c7c440a6,fe6fcdd1-910c-4553-9f4d-66e55efd01d5,183500,2026-06-18,337,90+ Days,Customer
1bf5618b-95d1-47c6-8019-15836b4be059,e0140edd-1909-49ae-9bdf-d36e683f578d,4a5a1998-c3c8-45bb-a9ad-311d6c81312f,323750,2026-06-18,529,90+ Days,Customer
993a6906-e248-4230-b279-0af8be1ef70c,5d343860-55e6-4607-a4c7-2b9c642122b9,c86f5bc5-dc0a-4e14-8fb4-c10c5ed69b87,187400,2026-06-18,329,90+ Days,Customer
4f90c9ad-373b-45d5-9149-e2d13cac3592,4b5902bf-67f1-4e06-8882-ca516c1842db,cdc34236-b2ea-4131-8252-b067200d6906,50500,2026-06-18,70,61-90 Days,Customer
00dd8840-11cd-416e-bb69-cadfd89c8656,3a3d1c29-0d68-4f42-a244-9fafaef50e48,89489946-d73a-4644-a56e-6e4647e82345,111250,2026-06-18,48,46-60 Days,Customer
bc71b935-6d75-4e94-90f9-9167716aaa9b,2df9cb4d-3931-42d6-b71e-03529a9850cb,a0532bd3-7e80-471c-915b-71256c70d6e1,1450,2026-06-18,48,46-60 Days,Customer
d0a628b4-cb89-45a1-9a24-7b3e0bff2999,71be3019-2872-4e46-9e8f-941663554ca2,c5037ab1-bd32-4685-a15e-6f179b3a914c,400000,2026-06-18,70,61-90 Days,Customer
50f687a2-2962-4325-a59f-5e560f920675,71be3019-2872-4e46-9e8f-941663554ca2,ef486b5c-5ce6-4588-8ce6-fc2e5ee12bec,324375,2026-06-18,337,90+ Days,Customer
10ab031e-34da-4667-96ef-1d542feebdaa,3d2a3b54-c351-49e9-95ff-ed7f44780b3c,13528888-846d-48d5-b040-68877f422a1d,164000,2026-06-18,328,90+ Days,Customer
22faa294-8736-4847-a794-4610ed9d33d8,b40a002d-568f-4cae-beb7-9546cfedd363,cb23dbf1-eaf9-4b47-b709-9d52653c095d,570000,2026-06-18,86,61-90 Days,Customer
499cbc2a-b07a-4d98-990c-77b8ed9dc47e,fdf56cc8-2c66-486d-ae8f-8f48c5a28b0c,c08c946e-5410-4ee2-9413-971f408e414c,1450,2026-06-18,48,46-60 Days,Customer
bfd20c6f-3831-4530-b0b9-b7bb02953610,71be3019-2872-4e46-9e8f-941663554ca2,b8ca1d87-f240-41e2-8381-448c08a88c16,372000,2026-06-18,70,61-90 Days,Customer
1aca6919-3fd6-4e50-87ba-11ea8d8273cf,71be3019-2872-4e46-9e8f-941663554ca2,132ba893-87ea-4ca0-8dbd-904e4281313b,193750,2026-06-18,615,90+ Days,Customer
f044a959-5cd2-46b7-a0af-a8017639080c,6736f09d-4a67-4f8b-9193-4a93f57ac6cc,45e3f660-fd15-4f7c-8838-9cb2d6025483,34010,2026-06-18,70,61-90 Days,Customer
bae08156-c3e1-4258-b826-a54f7a180e21,2df9cb4d-3931-42d6-b71e-03529a9850cb,d9dcbf42-6be3-4d28-a665-79757e330c64,1400,2026-06-18,86,61-90 Days,Customer
